2022-07-05 at 15:26:23 {'batch': 4, 'epochs': 3, 'save': 'dialogpt-finetune', 'lr': 1e-05, 'clip': 2.0, 'seed': 0, 'context': 3, 'max_len': 128, 'prepare': False, 'grad_accumulate': 8, 'tensorboard': 'runs/', 'early_stop': 10, 'eval': True}
2022-07-05 at 15:26:23 Working on device: cuda
2022-07-05 at 15:26:23 Loading Tokenizer ...
2022-07-05 at 15:26:39 Pre-Trained Model loaded, 354823168 parameters
2022-07-05 at 15:26:39 Preparing Dataset ...
2022-07-05 at 15:26:39 Creating TensorDataset and DataLoader ...
2022-07-05 at 15:27:58 Preparing Dataset ...
2022-07-05 at 15:27:58 Creating TensorDataset and DataLoader ...
2022-07-05 at 15:28:04 Training the model, num_training_steps: 57039
2022-07-05 at 15:28:09 --------------- Epoch: 0 ------------
2022-07-05 at 16:23:20 Epoch: 0, Batch: 11800, Loss: 2.541072367429733
2022-07-05 at 16:23:46 Epoch: 0, Batch: 11900, Loss: 2.4585481882095337
2022-07-05 at 16:24:12 Epoch: 0, Batch: 12000, Loss: 2.5596027290821075
2022-07-05 at 16:24:38 Epoch: 0, Batch: 12100, Loss: 2.514187593460083
2022-07-05 at 16:25:04 Epoch: 0, Batch: 12200, Loss: 2.451898410320282
2022-07-05 at 16:25:30 Epoch: 0, Batch: 12300, Loss: 2.4984446179866793
2022-07-05 at 16:25:56 Epoch: 0, Batch: 12400, Loss: 2.533267728090286
2022-07-05 at 16:26:22 Epoch: 0, Batch: 12500, Loss: 2.502351623773575
2022-07-05 at 16:26:48 Epoch: 0, Batch: 12600, Loss: 2.539235383272171
2022-07-05 at 16:27:15 Epoch: 0, Batch: 12700, Loss: 2.5588610482215883
2022-07-05 at 16:27:41 Epoch: 0, Batch: 12800, Loss: 2.582952060699463
2022-07-05 at 16:28:07 Epoch: 0, Batch: 12900, Loss: 2.6139649391174316
2022-07-05 at 16:28:33 Epoch: 0, Batch: 13000, Loss: 2.5429873502254488
2022-07-05 at 16:28:59 Epoch: 0, Batch: 13100, Loss: 2.453258228302002
2022-07-05 at 16:29:25 Epoch: 0, Batch: 13200, Loss: 2.538890337944031
2022-07-05 at 16:29:51 Epoch: 0, Batch: 13300, Loss: 2.561320173740387
2022-07-05 at 16:30:18 Epoch: 0, Batch: 13400, Loss: 2.526938363313675
2022-07-05 at 16:30:44 Epoch: 0, Batch: 13500, Loss: 2.511882793903351
2022-07-05 at 16:31:10 Epoch: 0, Batch: 13600, Loss: 2.4209262692928313
2022-07-05 at 16:31:36 Epoch: 0, Batch: 13700, Loss: 2.5020710110664366
2022-07-05 at 16:32:02 Epoch: 0, Batch: 13800, Loss: 2.4573729813098906
2022-07-05 at 16:32:28 Epoch: 0, Batch: 13900, Loss: 2.530656396150589
2022-07-05 at 16:32:54 Epoch: 0, Batch: 14000, Loss: 2.5712171840667724
2022-07-05 at 16:33:20 Epoch: 0, Batch: 14100, Loss: 2.52036484003067
2022-07-05 at 16:33:47 Epoch: 0, Batch: 14200, Loss: 2.523726577758789
2022-07-05 at 16:34:13 Epoch: 0, Batch: 14300, Loss: 2.6024915027618407
2022-07-05 at 16:34:39 Epoch: 0, Batch: 14400, Loss: 2.4804029595851897
2022-07-05 at 16:35:05 Epoch: 0, Batch: 14500, Loss: 2.579780168533325
2022-07-05 at 16:35:31 Epoch: 0, Batch: 14600, Loss: 2.500836809873581
2022-07-05 at 16:35:57 Epoch: 0, Batch: 14700, Loss: 2.530259450674057
2022-07-05 at 16:36:23 Epoch: 0, Batch: 14800, Loss: 2.542749263048172
2022-07-05 at 16:36:49 Epoch: 0, Batch: 14900, Loss: 2.5461186456680296
2022-07-05 at 16:37:16 Epoch: 0, Batch: 15000, Loss: 2.536185895204544
2022-07-05 at 16:39:10 
Epoch: 0, Batch: 1684, Testing Loss: 2.4672526996284283
2022-07-05 at 16:39:36 Epoch: 0, Batch: 15100, Loss: 2.5603723978996276
2022-07-05 at 16:40:02 Epoch: 0, Batch: 15200, Loss: 2.51701029419899
2022-07-05 at 16:40:29 Epoch: 0, Batch: 15300, Loss: 2.55379243850708
2022-07-05 at 16:40:55 Epoch: 0, Batch: 15400, Loss: 2.5438790249824526
2022-07-05 at 16:41:21 Epoch: 0, Batch: 15500, Loss: 2.4876535606384276
2022-07-05 at 16:41:47 Epoch: 0, Batch: 15600, Loss: 2.5676863849163056
2022-07-05 at 16:42:13 Epoch: 0, Batch: 15700, Loss: 2.497077796459198
2022-07-05 at 16:42:39 Epoch: 0, Batch: 15800, Loss: 2.5261863088607788
2022-07-05 at 16:43:05 Epoch: 0, Batch: 15900, Loss: 2.6012068367004395
2022-07-05 at 16:43:31 Epoch: 0, Batch: 16000, Loss: 2.456657123565674
2022-07-05 at 16:43:58 Epoch: 0, Batch: 16100, Loss: 2.4936107909679412
2022-07-05 at 16:44:24 Epoch: 0, Batch: 16200, Loss: 2.480883549451828
2022-07-05 at 16:44:50 Epoch: 0, Batch: 16300, Loss: 2.4981257522106173
2022-07-05 at 16:45:16 Epoch: 0, Batch: 16400, Loss: 2.4806347715854646
2022-07-05 at 16:45:42 Epoch: 0, Batch: 16500, Loss: 2.5045708310604096
2022-07-05 at 16:46:08 Epoch: 0, Batch: 16600, Loss: 2.5846189641952515
2022-07-05 at 16:46:34 Epoch: 0, Batch: 16700, Loss: 2.504170696735382
2022-07-05 at 16:47:00 Epoch: 0, Batch: 16800, Loss: 2.545792170763016
2022-07-05 at 16:47:27 Epoch: 0, Batch: 16900, Loss: 2.456511733531952
2022-07-05 at 16:47:53 Epoch: 0, Batch: 17000, Loss: 2.5257139658927916
2022-07-05 at 16:48:19 Epoch: 0, Batch: 17100, Loss: 2.5103133082389832
2022-07-05 at 16:48:45 Epoch: 0, Batch: 17200, Loss: 2.518519514799118
2022-07-05 at 16:49:11 Epoch: 0, Batch: 17300, Loss: 2.4396538841724396
2022-07-05 at 16:49:37 Epoch: 0, Batch: 17400, Loss: 2.4667518699169158
2022-07-05 at 16:50:03 Epoch: 0, Batch: 17500, Loss: 2.4991282522678375
2022-07-05 at 16:50:29 Epoch: 0, Batch: 17600, Loss: 2.488095086812973
2022-07-05 at 16:50:56 Epoch: 0, Batch: 17700, Loss: 2.4418853640556337
2022-07-05 at 16:51:22 Epoch: 0, Batch: 17800, Loss: 2.5649313843250274
2022-07-05 at 16:51:48 Epoch: 0, Batch: 17900, Loss: 2.4882741713523866
2022-07-05 at 16:52:14 Epoch: 0, Batch: 18000, Loss: 2.5156033074855806
2022-07-05 at 16:52:40 Epoch: 0, Batch: 18100, Loss: 2.478874274492264
2022-07-05 at 16:53:06 Epoch: 0, Batch: 18200, Loss: 2.5246358096599577
2022-07-05 at 16:53:32 Epoch: 0, Batch: 18300, Loss: 2.5584939920902254
2022-07-05 at 16:53:58 Epoch: 0, Batch: 18400, Loss: 2.5072465097904204
2022-07-05 at 16:54:25 Epoch: 0, Batch: 18500, Loss: 2.418089317083359
2022-07-05 at 16:54:51 Epoch: 0, Batch: 18600, Loss: 2.481991810798645
2022-07-05 at 16:55:17 Epoch: 0, Batch: 18700, Loss: 2.422239668369293
2022-07-05 at 16:55:43 Epoch: 0, Batch: 18800, Loss: 2.4524630081653593
2022-07-05 at 16:56:09 Epoch: 0, Batch: 18900, Loss: 2.5208463966846466
2022-07-05 at 16:56:35 Epoch: 0, Batch: 19000, Loss: 2.463915379047394
2022-07-05 at 16:56:38 --------------- Epoch: 1 ------------
2022-07-05 at 16:57:05 Epoch: 1, Batch: 100, Loss: 2.394091544151306
2022-07-05 at 16:57:31 Epoch: 1, Batch: 200, Loss: 2.386943324804306
2022-07-05 at 16:57:57 Epoch: 1, Batch: 300, Loss: 2.4284187710285186
2022-07-05 at 16:58:23 Epoch: 1, Batch: 400, Loss: 2.3329876470565796
